Uzeo sam bio od druga zbirku i prepisao formule|0
Zvoncice, ako neko drzi dijetu i krka samo voce, unosi li taj neke silne proteine? ili ima rizik da dobije jos na kilazi zbog kolicine secera u vocu|0
Pa ne razumem pitanje? :) u vocu proteina ima bas minimalno a secer nemoj da te plasi verovatno ne jedes 10 banana na dan :)|1
To tvrdi moj pametni decko kom nije jasno sto mu ne spada stomak a samo zdere banane. Reko da pitamo strucnjaka ;)|1
Aham :) jel radi kardio? Neka radi HIIT|1
Sta je to? :) radi neke vezbice na svoju ruku, nego mu lepo da jede voce pa ga je proglasio proteinskim :D|1
Hvala ti na odgovoru :*|1
Hahahah lepo se on tesi :) to je tip kardio treninga u sustini serija sprinteva a u pauzama lagano trcanje s tim sto je poenta samo smenjivanje intervala, moze to i na bajsu npr|1
Sutra u tri, e sad nisam skroz shvatila, ali valjda prvo na pravoslavnom groblju/kapeli, pa zatim ce da ga sahrane na katolickom... Jel imas obaveze na fakultetu tada ili?|0
Promocija Internet 1 dan 100MB (50din) vam istice 03.02.2016. u 24:00|0
Ja sad stizem kuci, a suza je narucena i treba da je pokupim izmedju pola dva i dva, u onoj cvecari kod velikog parkinga u mojoj ulici. Mozemo tamo da se nadjemo u dva?|0
Moze, to je parking kod biblioteke, kod alfe?|0
Da :)|1
Ok al budi na cosku jna i te, prekoputa knjizare|0
Nemam signal. Ja dolazim od autobuske, kroz jna, znaci samo budi na cosku jna i tvoje da te pokupim :)|1
Prekidas. Sa strane preko puta vatrogasca htedoh reci. Okej, vazi :)|1
Da, skapirala sam :) vidimo se :)|1
Od 05.02. u 10h, minimalna dopuna na kioscima Moj Kiosk, koja donosi poene za kupovinu na kioscima, iznosice 350 dinara. Dopunite kredit i zaradite! Vas mts|1
Cao Stefane, ne znam da li si procitao mejl. Uglavnom ja sam odradila to sto sam predlozila, pa ako se slazes, saljem ti :)|1
Poslah ti sad mejl, izvini opet molim te sto kasnim sa odgovorom. Mozda ako je nesto krace, slobodno me zovi ili baci SMS :)|1
Nema problema, izvini sto ovako kasno odgovaram. Sifra je:TheImitationG4me :)|1
Opusteno :) Hvala ti puno, pa prosledjujem sutra Stanicu i Jeleni, sve sa sifrom :D Gud najt :)|1
Promocija Internet 1 dan 100MB (50din) vam je upravo istekla. Pratite aktuelne promocije u USSD meniju. Vas mt:s|0
Hej kolega, kako je proslo danas? :)|1
Ma skroz opusteno, bukvalno su samo dve devojke imale zalbe, ali i da sam im uvazio, ne bi im nista znacilo za ocenu, tako da je bilo bukvalno gotovo za par minuta. Dobro da se nisi cimala :)|1
8:43 je dosao|0
3-4min, izvinjavam se!|1
Cao Sara, htela sam samo da ti se izvinim, ipak necemo doci. Ja imam stomacni virus, nije mi bas prijatno da budem van kuce...A i da ne prenesem nekom. Nadam se da mi ne zameras, izvini jos jednom.|-1
Brano, žao mi je što ne možeš da dodješ. :( Ne zameram, zdravlje je najvažnije. :) Ozdravi što pre! :)|1
Promocija 79 SMS na 7 dana istice 07.02.2016. u 23:59 i bice automatski obnovljena ukoliko imate dovoljan iznos kredita u 22h navedenog datuma.|0
Ee vratila sam se da ostavim novcanik, sad sam kod savine|0
Promocija 79 SMS na 7 dana (149 din) je istekla. Pratite aktuelne promocije na*100#. Vas mts|0
Account notification: The password for your Google Account branislava.sandrih@gma... was recently changed. google.com/password|0
Dragi Kupeovci,  da li bih mogla da rezervisem sto za subotu (Loco bend) na ime Branislava? Najvise 3 -4 ljudi. :)|1
Draga Jelena, ne uspevam da otvorim arhivu koju si mi poslala. Da li je lozinka "TheImitationG4me" ? Branislava|0
Jeste. Ne znam u cemu je problem. Treba latinicom. Ajde javicu ti se kad dodem na faks. Trenutno sam u prevozu.|0
Moze,stajac ili sto za sedenje?|0
Stajac ako moze :)|1
Shvatila sam gresku: Umesto veliko slovo i stavi malo slovo l kao lako. Tako ti je to kad bez razmisljanja ukucavas sifru :-) . Ubuduce cemo koristiti tvoju originalnu sifru.:-)|1
Ok,upisano:-)|1
Hvala!|1
E zaboravila sam juce da ti javim, mozemo da se vidimo u petak ;-)|1
Kredit je dopunjen sa 300,00 din i vazi do 24.11.2016, a Vasa kartica istice za 365 dana. TID18509029548660.|0
Dodatak 79 SMS je aktiviran 10-02-2016 u 08:46, vazi 7 dana i automatski se obnavlja. Odjava na *100# ili STOPPO1 na 687, najkasnije do 22h u danu isticanja dodatka. Stanje na *138#|0
Stizes?|0
Upravo ulazim u 716|0
Kopiram sad kod mise|0
Postovani, na vasem racunu 82482920 evidentirana je uplata u iznosu od 1972.00 RSD.|0
Postovani, na vasem racunu 82482920 evidentirana je uplata u iznosu od 27682.15 RSD.|0
Zdravo Jelena, izvini sto te uznemiravam. Studentkinja je pitala da li u 9. zadatku treba -20 da napise u pokretnom zarezu sa osnovom 16, ili da binary32 zapis protumaci kao zapis u osnovi 16 i ispise tu vrednost? :)|1
Nista, pise lepo "u registru", jasno je. Izvini!|1
Cao :-) .Bice kulturni 18.tog .Hoces da ides?|1
Je l' ste gledali cene smestaja?|0
Jesmo, okvirno 30-40e po osobi noc, u centru Rima... Ima i jeftinijih al onda bismo morali metro da placamo|0
Jeste li sigurni? Ja sam bas dugo guglala, u tom periodu nisam nasla nista ispod 80evra, i to 3-4km od centra. Malo mi nelogicno da soba u centru rima kosta koliko i u centru Zlatibora...|0
Nije kao na Zlatiboru, zato sto je 30-40e PO OSOBI noc, a to je x4 skupljevod Z, a nasli smo preko sajta Trivaga(tako nekako)|0
Pa i ja tu gledam, ti najjeftiniji izadju 40e po osobi ali su bar 3-4km od grada|0
Poslacu ti link tog smestaja koji smo Vida i ja nasli, ali tek vcrs :-)|1
Vazi :)|1
Cao Branislava, da li ti danas ucesljavas teoriju i zadatke? Kada si razmisljala da dodjes? Ja sam svakako pre 16h na faksu pa ti mogu pomoci|0
Aham, ja cu to raditi. Bicu na faksu oko 15h, pa ako ne budes imala nikakvih obaveza, svaka pomoc je dobrodosla. :-)|1
U 15h imam sastanak s Miticem, nadam se da ce biti sto sazetiji :)|1
Promocija Internet 1 dan 100MB (50din) je aktivirana 11-02-2016 u 17:31. Provera stanja na *105#.|0
Promocija Internet 1 dan 100MB (50din) je aktivirana 11-02-2016 u 17:31. Provera stanja na *105#.|0
Ehej! Moze :) Trebalo bi da sam slobodna. Izvini sto nisam ranije odg :*|1
Ma ok :-)|1
Pozdravlja i Djovani tebe. :-D|1
Fala xD|1
Mozes da mi posaljes onaj smestaj?|0
Jesmo, na faceu ;-)|1
Odg. smo, nijedna nema slobodnih soba u tom periodu.|0
Promocija Internet 1 dan 100MB (50din) vam istice 12.02.2016. u 24:00|0
Gago, izvini, mi ipak necemo ici s vama. Ne moze Nikola da dobije odmor tada. Vec je njegov kolega uzeo odmor u tom periodu pa neko mora da ostane. Jbg... ako si za setnju danas, ja sam slobodna|-1
Je l to znaci da se ne vidimo vcrs svo cetvoro? E ajde neki drugi dan da setamo, za danas imam planove|0
Pa mozemo da se druzimo ako hocete. Ok, moze i drugi dan setnja|0
E usisavam pa ne cujem kad mi stigne poruka... Hocemo, moze u 9h? :)|1
Hocete na kuglanje :P|1
Mozda do grada da odemo, mozemo i neke asocijacije kod mene... sta mislis?|0
Hocemo ;)|1
Nama je sve jedno, kako hocete :)|1
Miki je l bi mogao da menjas Milenu sledeci cet i petak u Brankovoj? Od 13-16:30.|0
Naravno, ne za mufte|0
Uf nezgodna situacija :-P trenutno mogu, ali ocekujem da me zovu na razgovor za posao sledece nedelje samo da se ne ubode u isti dan i vreme :-D inace bih svakako mogao, a koji razred je u pitanju? :-D koja oblast :-D?|1
Zvrcnuce te ona, dala sam joj br, cim dodje s posla :)|1
E pa vazi nek zovne pa cemo da vidimo :-D|1
Sta je ostalo za vcrs? Vidimo se u 9, gde idemo, ne znam da li ti je stigla poruka, mi smo za svaki vid druzenja :))|1
I nama je svejedno...ja ne bih kuglanje|0
Ajmo do grada :))|1
Ee mi sad krenuli, udjite vi?|0
Promocija Internet 1 dan 100MB (50din) vam je upravo istekla. Pratite aktuelne promocije u USSD meniju. Vas mt:s|0
Zakazao je Stanic gledanje radova u petak 19. februara u 15 h. Videcemo kakav je dogovor biti sa Jelenom, pa ako budu dva termina, da se fino raspodelimo :)|1
Vazi, hvala sto si mi javio :)|1
Gridzi, gde ces veceras?|0
Stigli, da znas, sto nam je dobar :)|1
Super :) cekam N kod hotela. Mozda ce doci i Grigor|1
Promocija 79 SMS na 7 dana istice 16.02.2016. u 23:59 i bice automatski obnovljena ukoliko imate dovoljan iznos kredita u 22h navedenog datuma.|0
Neogranicen Facebook, Twitter, WhatsApp, Viber ili FB + TW + Instagram, na 30 dana! Na *100#, u delu Drustvene mreze, kupi promociju vec od 69 din. Odjava 6560|1
Liebe Efi, alles Gute zum Geburtstag! Iss ein Kuchen für mich, bitte :)|1
ein Paar * :)|1
Vielen Dank für die Wünsche hat mich gefreut|1
Cao Stefane, zna li se slucajno kad Jelena drzi gledanje? Je l ti mozda ok opet da ti ides sa Stanicem sutra, a ja bih isla sa Jelenom?|0
Nije mi nista javljala, a moze naravno! Joj, ja sam na to gledanje radova potpuno zaboravio, hvala ti za podsecanje :))|1
Ma i ja sam se sad potpuno slucajno setila... :D|1
Ste dosli kuci?|0
Promocija 79 SMS na 7 dana (149 din) je istekla. Pratite aktuelne promocije na*100#. Vas mts|0
Ejjjjj sad citam tvoju poruku, nije zakazao za danas nego za petak! :/ izvini! Nadam se da nisi otisao :/|-1
Ja jutros ustao da vidim da isplaniram gde cu i sta posto sam imao ujutru ispit i videh da je petak :) Opusteno :)|1
Dobro je... :) izvini jos jednom zbog zbrke, nesto sam se prebacila :)|1
Np :) I ja sam se sinoc prebacio da je za danas, ne znam sto mi je to isto bilo u glavi :)|1
Kafansko vece u Green-u Petak 19.02./22h Duo "Duge noci"  (harmonika & gitara)  *Sve rakije 0.05 = 100  *Tamni zajecarac 0.33 = 120  *Kuvano vino = 100  Rezervacije obavezne. Dobrodosli. :) Vas Bar Green House|1
Ej Brano,izvini sto ti sad javljam,vidim  nije ti stigla poruka na faceu.Mama ostaje u Bgu veceras,ne vraca se kuci pa ne mogu na salsu,zbog Kice.. :-(|-1
Nema veze, drugi put :*|1
Cao Stefane,samo sam htela da proverim da li jos vazi onaj dogovor za podelu oko gledanja:)Inace,pozajmila sam od Filipovica neke 2 zbirke programerskih takmicarskih zadataka jos pre '96. godine,ima zanimljivih problema.Ako budes hteo da bacis pogled,javi,ja cu svakako probati da nadjem nesto zanimljivo:)|1
Ostaje naravno :) E vazi, super, hvala! Neka ostaji to stand by, ja cu ti de javiti uskoro ako mo zatreba, a ako naletis na nesto zanimljivo, posalji mi ukratko oois ako stignes na stefan.z.miskovic@gmail.com ili na FB :)|1
Dopunom od 350 i vise dinara na kioscima Moj Kiosk, dobijate poene koje mozete da zamenite za odredjene proizvode u ponudi kioska. Info: kiosci i mts.rs/dopuna|0
Kredit je dopunjen sa 200,00 din i vazi do 24.11.2016, a Vasa kartica istice za 365 dana. TID18200708627795.|0
Dodatak 79 SMS je aktiviran 20-02-2016 u 07:16, vazi 7 dana i automatski se obnavlja. Odjava na *100# ili STOPPO1 na 687, najkasnije do 22h u danu isticanja dodatka. Stanje na *138#|0
Draga Zvoncice, srecan ti rodjendan, zelim ti puno zadovoljstva, srece i uspeha na svakom polju :* :* :*|1
Draga Slavcice hvala ti puno :-* :)|1
Propusten poziv:  0641676147 12:34h 23.02.2016  Ustedi u romingu - paketi Evropa i mtel Crna Gora. Info mts.rs|0
Propusten poziv:  0641676147 12:49h 23.02.2016  Ustedi u romingu - paketi Evropa i mtel Crna Gora. Info mts.rs|0
066 412732 Miroslav|0
Sole, zvace te ona zena za prijemni :)|1
Vazi Branka, hvala ti :-D  jel to bese prijemni za faks neki jel tako? :-D|1
Jeste :) dobro je, reko' ako si se predomislio sta cu :))|1
E super, nisam bio siguran dal je za srednju ili za faks :-D haha nisam se predomislio :-D|1
Hvala ti! :*|1
Hvala.|0
Ma hvala tebi bre, puno :-D :-*|1
Videh da je Jelena stavila sutra u podne gledanje radova. Os ti da banes ili zajedno ili ja? :)|1
Eee ici cu ja, nemas brige, cule smo se nas dve :)|1
Super, hvala ti :)|1
Hvala na preporuci za casove. Fina porodica. Natalija je dobro dete. Lepo se radi sa njom.|1
Molim i drugi put. Natalija je presrecna, kaze da joj je sve jasno. Mama i tata su isto veoma zadovoljni.|1
Lepo.|1
Postovani, na vasem racunu 82482920 evidentirana je uplata u iznosu od 25917.15 RSD.|0
Postovani, na vasem racunu 82482920 evidentirana je uplata u iznosu od 3275.00 RSD.|0
Postovani, na vasem racunu 82482920 evidentirana je uplata u iznosu od 3716.00 RSD.|0
Zdravo Jovana, da li mozda imate seminar veceras u 718? Upravo sam shvatila da sam mozda bila poslednja tamo,a ne mogu da se setim da li su prozori bili zatvoreni.  Izvini sto te uznemiravam. :)|1
Nemamo. Nije strashno ako jednom ostanu otvoreni prozori. Najgore sto moze da se desi je da uleti neki golub ali valjda nece :)|1
Vec su najgori scenariji krenuli da mi prolaze kroz glavu... hvala na brzom odgovoru! :*|1
Promocija 79 SMS na 7 dana istice 26.02.2016. u 23:59 i bice automatski obnovljena ukoliko imate dovoljan iznos kredita u 22h navedenog datuma.|0
Promocija 79 SMS na 7 dana (149 din) je istekla. Pratite aktuelne promocije na*100#. Vas mts|0
Setnja?|0
E ne bih, grlo me grebucka, a predhodna 2x kad sam bila bolesna sve je picelo od grla pa sam sad resila da se pricuvan|0
E jbg :) Ja svakodnevno obilazim ovu teretanu, pozvonila bih ali ne znam gde... :/|-1
Neogranicen Facebook, Twitter, WhatsApp, Viber ili FB + TW + Instagram, na 30 dana! Na *100#, u delu Drustvene mreze, kupi promociju vec od 69 din. Odjava 6560|1
Od 1.3. minimalna dopuna koja donosi poene za kupovinu na kioscima Moj Kiosk, bice snizena i iznosice 300 din. Dopunite kredit na kioscima Moj kiosk i zaradite!|1
Pozz od Branislave!|1
Postovani, stanje Vaseg racuna 10319264000 na dan 29/02/16 iznosi 12,60 RSD.Raspolozivi iznos je 12,60 RSD.Vasa Banka|0
Zdravo Jasmina, potvrdila bih termin za 19h. Dolazim sa jos dve devojke :)|1
Divno draga!!! Čekam vas u 19h. Da li si se dobro osećala posle treninga?|1
Kredit je dopunjen sa 200,00 din i vazi do 24.11.2016, a Vasa kartica istice za 365 dana. TID14800192175409.|0
Dodatak 79 SMS je aktiviran 02-03-2016 u 13:38, vazi 7 dana i automatski se obnavlja. Odjava na *100# ili STOPPO1 na 687, najkasnije do 22h u danu isticanja dodatka. Stanje na *138#|0
Joj, oprosti, skroz sam zaboravila da ti odgovorim. Tek sad je prestala ludnica :) odlicno sam se osecala i jedva cekam 7 ;)|1
Imas Nevenin br? :)|1
Saljem :)|1
061-652-0131|0
Eee hvala, iskulirala je standardno dogovor, jasno mi je sto nemam broj :)|1
Neke stvari se nikad ne promene. :D A pa dje si Brankaaaaaaaaaaaa?! Sta ima? :) Bas me Joca u nedelju pitao za tebe. :D|1
Eee, krenula u teretanu, rekla i Nevena da hoce i samo se nije pojavila :) sta ima kod tebe?|1
Ma ona ce da radi neke vezbe kod kuce. :D Kod mene je novo da trebam da zakazem odbranu master rada, mada nikako mentorku da nadjem da mi pregleda rad, danas trebam da joj predam. :)|1
Ooo fino :) kako je bilo u banji?|1
Bilo je super, nisam verovao da je toliko fenomenalno mesto. :D|1
G-689038 is your Google verification code.|0
Srecan rodjendan Miki, zelim ti uspeh u svemu sto zapocnes :) :* :* :* Sve najlepse od srca!|1
Hvala ti puno Branka :-D :-* :-* :-* videcemo se u petak da malo proslavimo :-D|1
Cao Gago, sad mi je preneo Nikola kakav bi bio plan za utorak. Meni je to mnogo kasno jer imam u sredu ceo dan obaveza. Ne bih isla ipak, a Nikola se solidarise. Hvala vam sto ste nas se setili, zelimo vam lep provod. :)|1
Brano, vazi... Bice prilika, ici cemo drugi put. Vidimo se Pozdrav|0
Promocija 79 SMS na 7 dana istice 08.03.2016. u 23:59 i bice automatski obnovljena ukoliko imate dovoljan iznos kredita u 22h navedenog datuma.|0
Postovani, na vasem racunu 82482920 evidentirana je uplata u iznosu od 6500.00 RSD.|0
Draga Branislava kakvi su ti utisci o nedeljnom treningu? Pozzz|0
Prezadovoljna sam, postigla sam sta sam zelela - da se umorim. Da li si stucala? Spominjale smo te, nedostajala si nam. :)|1
Drago mi je ako je Biljana uspela da ispuni tvoja ovekivanja. Kad ponovo dolazite? Možda bih mogla da se uklopim.|0
Sutra u 18h. Bilo bi nam drago ako stignes.|0
Ne smem da obećam, imam gužvu cele nedelje. Pozdravi mamu|0
Srecan 8. Mart Dan zena, uzivaj u ovom prazniku i lepom danu, danas su zene glavne :-D :-* :-*|1
Promocija 79 SMS na 7 dana (149 din) je istekla. Pratite aktuelne promocije na*100#. Vas mts|0
Dopunom od 300 i vise dinara na kioscima Moj Kiosk, dobijate poene koje mozete da zamenite za odredjene proizvode u ponudi kioska. Info: kiosci i mts.rs/dopuna|0
Kredit je dopunjen sa 200,00 din i vazi do 24.11.2016, a Vasa kartica istice za 365 dana. TID18200708980148.|0
Dodatak 79 SMS je aktiviran 09-03-2016 u 13:39, vazi 7 dana i automatski se obnavlja. Odjava na *100# ili STOPPO1 na 687, najkasnije do 22h u danu isticanja dodatka. Stanje na *138#|0
E stigla sam|0
Iskljuci grejalicu cekamo hitnu|0
Stizemo,|0
Kako si?|0
Evi priman u Infuziju, ok sam sad neg ne smem da sw pometmr|0
Joj Miki, izvini, hvala ti! Potpuno sam zaboravila da odgovorim, ne zameri!|1
Ma opusteno branka :-D|1
Postovani, na vasem racunu 82482920 evidentirana je uplata u iznosu od 27726.63 RSD.|0
Postovani, na vasem racunu 82482920 evidentirana je uplata u iznosu od 1927.52 RSD.|0
Ranac je strava! Ne osecam laptop na ledjima|1
Dragi Milance, srecan ti rodjendan, zelim ti sve najlepse od srca :* :* :*|1
Hvalaaa Brano  sutra pravimo zurku  ocekujem vas posle NS. A veceras se vidimo kod Sofija. Da li oataje da ti vozis veceras?|1
Svakako ostaje, ali se cujemo za koji sat da se dogovorimo za vreme posto sad idem na ispit. moze?|0
Vazi se|0
Videh da si mi poslala mejl... Bacam pogled veceras kad stignem kuci ili sutra, pa ti javljam :) Tnx!|1
Eee kad bi ti odgovaralo da krenemo?|0
Spavao sam pa nisam ranije odg. Pa da budemo npr tamo oko 9. Da krenemo oko 10-15 do 9. Cuo se sa zokijem malo pde.. Da li bi mogli da ga pokupimo na cosku njegove ulice?|0
Vazi, onda sam ispred tvoje kuce u 15 do 9 ;)|1
Vazi|0
Krecem|0
Ne znam gde si, ostavila sam kljuc a ponela svoj|0
Grejalica?|0
Druzimo se u teretani? Zna Bilja da si odlican trener.|0
Ne znam jos. Moram sa njom da vidim koliko tu uopste ljudi ide, ili bi islo. Jako male pare su u pitanju i ako je malo ljudi...nisam siguran da mi se uopste isplati.|0
Mozda ako dozivljavas kao posao. Ali kao hobi ipak...idemo Nevena, mama, ja i jos 10-15 njih za sad. Poznate njuske.|0
Svakako cu se ja cuti i dogovoriti sa Biljom kad se vratim.|0
Cke :)|1
Cao, kako ti deluju zadaci? :)|1
Zovem te za 10-15 min da prodiskutujemo :)|1
Je l' bi mogla da spremis test instance za prvi (kuglice), drugi (ulice) i peti (izrazi)? Kad stignes, javi mi da te okrenem :)|1
Moje! :D|1
Ema, sto me je zvao tvoj tata?|0
Ako mozes, uz one input i outpu fajlove, posalji mi i resenja pomocu kojih si dobila izlaze, treba ognjenu da istestira. Mada su tvoja sva optimalna, cak i ako nisu optimalna, nije bitno. Ako za neki nemas, nema veze, mada ver imas za sve bilo pascal bilo c ili nesto trece :)|1
Za te izraze nema, ali nema veze, stici cu valjda do sutra uvece da ga resim|0
Ako imas inpute i outpute koji su tacni, onda ne moras da pravis program :)|1
Pa je l treba Ognjenu kod?|0
Treba mu kod da testira za slucaj da nismo 100% sigurni da li su tacni outputi. Ali ako jesi sigurna, onda ne mora nikakav kod|0
U prevodu, ako imas neki kod posalji, a ako nemas nemoj slati. Rekao sam mu da nece biti svih kodova|0
Ok, jasno :)|1
Promocija 79 SMS na 7 dana istice 15.03.2016. u 23:59 i bice automatski obnovljena ukoliko imate dovoljan iznos kredita u 22h navedenog datuma.|0
Propusten poziv:  062436525 15:43h 14.03.2016  Ustedi u romingu - paketi Evropa i mtel Crna Gora. Info mts.rs|0
Sta predstavljaju oni brojevi ispod m i n a iznad matrice x kod zadatka mape? :) Ima ih ukupno 4, po 2 u 2 reda.|1
Koordinate pocetka puta i koordinate kraja puta?|0
Hmm propustila sam da naglasim :/|-1
E to mi je trebalo, tnx :) sklapam sve, pa veceras stize sve. Sifra ce biti takm*alg.|1
Primetila sam da sam pogresila test primer, bas taj koji si ostavio. Ne treba 28 u poslednjem zadatku, nego 26. Izvini, debil sam, permutovala sam p i q u izrazu koji sam izvela. Saljem ti folder sa svim test primerima za taj zadatak. izvini jos jednom!|1
Opusteno, np, hvala ti za ispravku, legoh sad pa cu sutra :) Inace, za taj zad, podrazumeva li se da je mnozenje pre sabiranja?|1
Mislis na prioritet? Koliko sam shvatila iz teksta, nema takvih pretpostavki u vezi sa prioritetom, vec se racunske radnje izdvajaju zagradama|0
Aha, na prioritet, zaspah sinoc :)|1
Promocija 79 SMS na 7 dana (149 din) je istekla. Pratite aktuelne promocije na*100#. Vas mts|0
U svakoj iteraciji se menja prava (jer se menjaju levi i desni) pa moze doci do ekstrapolacije za svaku novu pravu! Da l je to to?:D|1
Postovani, podsecam Vas da  istice  vakcina. Pozdrav Vasa ambulanta Mondo animale|0
Propusteni pozivi: 2 2: +381631778157 11:00h 17.03.2016  Mobilni telefon uz novi ugovor vec od 1 din! Info mts.rs|1
Poredimo mi x sa levim i desnim, ali se zato kad se pomeraju krajevi uzimamo srednji+1 ili -1 a onda oni mogu biti i veći odnosno manji od x. I tako u iteraciji x ispadne iz opsega.  Našla sam im kontraprimer na vežbama. A njima sam za domaći ostavila da spakuju drugačije, kako misle da treba. :-)|1
Uplacena Vam je Express dopuna od 60,00 din. Iznos dopune uz naknadu od 7,20 din. bice naplacen kada budete imali dovoljno kredita. Molimo Vas dopunite kredit.|1
Reseno je i to, hvala na odgovoru. :) Izvini sto sam te onako spopala s pitanjima od ranog jutra! :)|1
Grejalica?|0
Ok|0
Cujem da si bolestan, sta ti je? :/|-1
Pa drzi me ovih dana nesto sve vreme temperatura, ne spada, ne znam sta joj je, valjda neki pad imuniteta od obaveza ili tako nesto :) sad ce valjda za vikend da se smiri, a nadam se da cu sutra moci bar da skoknem do faksa i vidim kako ide :)|1
Bolje se ti malo pricuvaj, odradio si sve ionako, pa sutra prepusti nama :) nadam se da ces se brzo oporaviti :)|1
Hvala ti :) Jes, ali mi nesto kul da dodjem da vidim kako svi napreduju i resavaju, videcu ako se iskombinujem :)|1
Kredit je dopunjen sa 250,00 din i vazi do 24.11.2016, a Vasa kartica istice za 365 dana. TID18200709165313.|0
Dopunom od 300 i vise dinara na kioscima Moj Kiosk, dobijate poene koje mozete da zamenite za odredjene proizvode u ponudi kioska. Info: kiosci i mts.rs/dopuna|0
Obavestavamo Vas da je sa Vaseg racuna  naplaceno dugovanje za Express dopunu u iznosu od 67 dinara. Vas mts|1
E, kako je stanje na takmicenju, je li sve okej? :)|1
Takmicenje je jedna ok ludnica :) ludnica ali ipak ok. Ili ok ali ipak ludnica. Kako uzmes :) plivamo, ne brini. Kako si ti?|1
Da li u zadatku sa premestanjem, kod upita tipa 2, i j predstavljaju pozicije u nizu ili bas raspon od i do j brojeva treba da se nalazi u nizu?|0
Bas raspon od i do j je u pitanju, znaci kao vrednosti, ne indeksi.|0
Inace, ja sam onako, bolje mi je, ali nije jos skroz proslo :)|1
Dodatak 79 SMS je aktiviran 19-03-2016 u 14:56, vazi 7 dana i automatski se obnavlja. Odjava na *100# ili STOPPO1 na 687, najkasnije do 22h u danu isticanja dodatka. Stanje na *138#|0
Propusteni pozivi: 4 2: +38162436525 14:54h 19.03.2016  2: +381631778157 14:40h 19.03.2016  Mobilni telefon uz novi ugovor vec od 1 din! Info mts.rs|1
Propusteni pozivi: 2 2: +381631778157 18:12h 23.03.2016  Mobilni telefon uz novi ugovor vec od 1 din! Info mts.rs|1
Promocija 79 SMS na 7 dana istice 25.03.2016. u 23:59 i bice automatski obnovljena ukoliko imate dovoljan iznos kredita u 22h navedenog datuma.|0
Postovani, na vasem racunu 82482920 evidentirana je uplata u iznosu od 11146.13 RSD.|0
Postovani, na vasem racunu 82482920 evidentirana je uplata u iznosu od 25673.07 RSD.|0
Postovani, na vasem racunu 82482920 evidentirana je uplata u iznosu od 3275.00 RSD.|0
Postovani, na vasem racunu 82482920 evidentirana je uplata u iznosu od 5121.07 RSD.|0
Vitkore, kako si? Vidimo se u nedelju! Pita Nikola da l' znas da neko prodaje auto-dizel do 2500e?|1
Dobro sam.Vidimo se u nedelju.Trenutno nista lepo nema sve neki lesevi|0
Korisnicko ime: 0649693069 Lozinka: 7155 Uzivajte u sat vremena besplatnog Interneta. Vas MadNet d.o.o.|0
Propusteni pozivi: 3 3: +381631778157 17:04h 25.03.2016  Mobilni telefon uz novi ugovor vec od 1 din! Info mts.rs|1
Promocija 79 SMS na 7 dana (149 din) je istekla. Pratite aktuelne promocije na*100#. Vas mts|0
Imam jedan dzok da popusimo|0
Kredit je dopunjen sa 200,00 din i vazi do 24.11.2016, a Vasa kartica istice za 365 dana. TID18509032092420.|0
Dodatak 79 SMS je aktiviran 28-03-2016 u 11:02, vazi 7 dana i automatski se obnavlja. Odjava na *100# ili STOPPO1 na 687, najkasnije do 22h u danu isticanja dodatka. Stanje na *138#|0
Da li si me negde u nekom trenutku pitala kada sam videla Kopanju poslednji put?|0
Jesam. I to u zaprepascenju. To sto sam ja smrsala u poredjenju sa njom je nista, jedva sam je prepoznala|0
Na fb? Videla sam je pre 2 godine :D|1
Ne, uzivo. Ono, prestacu da verujem da postoje ljudi sa krupnim kostima, sva je uska, lice, kukovi, noge, da ne poverujes|0
Maaa gde si me pitala haha :D|1
Jes na fejsu :)|1
Javljam se, u slucaju da nisi pribelezio broj. Ako ti nije mrsko da mi prosledis spisak gmail adresa. Mileva :) P.S. Always look on the bright side od life!|1
Pribelezen, ali mi telefon brise kontakte kada ih sinhronizuje sa racunarima :) FWD poruke od Staše: Cao! Biljina privatna gmail adresa je bi.stojanovic@gmail.com, moja je stasavujicic@gmail.com. Obicno zipujemo folder sa tekstom i resenjem sa sifrom "tajna".|1
Hvala!|1
Draga Branislava, posalji mi tvoju gmail (ili neku drugu privatnu) da ti prosledim prepisku oko oop zadataka za kolokvijum. Da vidis ideje, das komentare i tako posaljes i svoje zadatke. Zipovanim folderima je sifra "tajna". Lep pozdrav, Stasa (ovo je moj broj mobilnog) :)|1
Draga Stasa, ja sam upravo krenula da vam saljem svoje zadatke. Ivan mi je dao sinoc adrese i sifru. Nadam se da nisam ubrzala previse i da ce zadaci biti u redu. :/|-1
Ja cu verovatno tek veceras stici da to pogledam.|0
E super :) ima vremena i za ispravak i za sve ne brini...|1
Bend "DRUGA PRICA" Petak 01.04. start 22h (strani i domaci PoP/RoCk) Na bilo kojih 5 piva rakija gratis! :) Vas Green House Bar, Dr Dragoslava Popovica 24|1
Neogranicen Facebook, Twitter, WhatsApp, Viber ili FB + TW + Instagram, na 30 dana! Na *100#, u delu Drustvene mreze, kupi promociju vec od 69 din. Odjava 6560|1
Hoces sutra u setnju? :)|1
Si za setnju?|0
Pa sad ne, stampam :/|-1
Gago, kad ces znati da l s setamo? Ja bih nesto drugo onda planirala, pa bih da znam sto pre...mislila sam oko pola 1,1 tad sam slobodna|0
Mogu tad :)) Nisam otisla u sud danas zbog ociju, pa bismo mogle po Misi|1
Vazi, super. 1? :)|1
